Event	ID	Name			Wwise Object Path	Notes
	532268703	VO_Drew_pace_sec_44	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_sec_44_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\SecondsNoSeconds\Second_VO\VO_Drew_pace_sec_44		11610
	532583202	VO_IntroRun_038N_Drew	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_038N_Drew_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_No\VO_IntroRun_038N_Drew		127035
	534685755	VO_Warmup_Start02_part02_Dorian_03	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_Start02_part02_Dorian_03_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 02 Warmup Start - max 18s\Warmup Start part02 - max 18s\Warmup Start pt02 Option 2 - max 18s\Start02 part 02\VO_Warmup_Start02_part02_Dorian_03		69682
	535891006	VO_Warmup_EarlyTip_Followup_part01_Hope_03	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_EarlyTip_Followup_part01_Hope_03_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 03 Warmup Early Tips - max 31s\Warmup_EarlyTipShort - Dorian + Hope\EarlyTip Part02 Hope\VO_Warmup_EarlyTip_Followup_part01_Hope_03		46111
	537910659	VO_Drew_pace_sec_58	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_sec_58_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\SecondsNoSeconds\Second_VO\VO_Drew_pace_sec_58		11878
	543345828	VO_IntroRun_065_Likelike	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_065_Likelike_4BD59EE5.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ05_ShennSeesTheNumbers\VO_IntroRun_065_Likelike		102230
	544367094	VO_FR_POI_Hope_01a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_FR_POI_Hope_01a_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Protector Hope\POI 01\VO_FR_POI_Hope_01a		21750
	549877436	Callback_Sequence_DONE	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\Callback_Sequence_DONE_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\Callback_Sequence_DONE		747
	551060141	SFX_General_RunDirector_cutoff_01b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\SFX_General_RunDirector_cutoff_01b_484783EE.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ01_WowYoureHere\Mic_Cutoff_Quick\SFX_General_RunDirector_cutoff_01b		4758
	558124226	VO_Drew_pace_sec_32	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_sec_32_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\SecondsNoSeconds\Second_VO\VO_Drew_pace_sec_32		11387
	560878801	VO_Cooldown_GreetDorian_part02_Dorian_05	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_GreetDorian_part02_Dorian_05_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown Greet Dorian - Dorian Hope - max 30s\Greet Dorian part02 - Dorian - max 11p3 sec\VO_Cooldown_GreetDorian_part02_Dorian_05		86017
	561618584	VO_Cooldown_EarlyTip_part01_Dorian_05	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_EarlyTip_part01_Dorian_05_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown Early Tip - max 25s\Early Tip part01\VO_Cooldown_EarlyTip_part01_Dorian_05		35497
	563224780	VO_Warmup_Start01_part02_Dorian_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_Start01_part02_Dorian_02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 02 Warmup Start - max 18s\Warmup Start part02 - max 18s\Warmup Start pt02 Option01 - max 14s\Start pt02 Option1\VO_Warmup_Start01_part02_Dorian_02		38961
	563747383	VO_Cooldown_EarlyTip_part02_Dorian_05	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_EarlyTip_part02_Dorian_05_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown Early Tip - max 25s\Early Tip part02\VO_Cooldown_EarlyTip_part02_Dorian_05		114781
	563936586	VO_Drew_pace_sec_17	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_sec_17_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\SecondsNoSeconds\Second_VO\VO_Drew_pace_sec_17		12934
	566131885	VO_Warmup_End_Dorian_02b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_End_Dorian_02b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 06 Warmup End - max 8s\VO_Warmup_End_Dorian_02b		56403
	569557784	VO_Warmup_LateTip_Dorian_07	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_LateTip_Dorian_07_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 05 Warmup Late Tips - max 17s\VO_Warmup_LateTip_Dorian_07		93877
	569665455	VO_Warmup_EarlyTip_Followup_part02_Dorian_03b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_EarlyTip_Followup_part02_Dorian_03b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 03 Warmup Early Tips - max 31s\Warmup_EarlyTipShort - Dorian + Hope\EarlyTip Part03 Dorian\VO_Warmup_EarlyTip_Followup_part02_Dorian_03b		47688
	571512265	SFX_General_Portal_close	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\SFX_General_Portal_close_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ01_WowYoureHere\VO_IntroRun_01-04wSFX\PortalAmbience\SFX_General_Portal_close		30259
	575159311	VO_Cooldown_LateTip_Dorian_19	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_LateTip_Dorian_19_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown Late Tip - Dorian - max 25s\VO_Cooldown_LateTip_Dorian_19		107689
	577408030	VO_IntroRun_064_Likelike	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_064_Likelike_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ05_ShennSeesTheNumbers\VO_IntroRun_064_Likelike		153659
	577483676	VO_IntroRun_066_Drew	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_066_Drew_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ05_ShennSeesTheNumbers\VO_IntroRun_066_Drew		25599
	577614665	VO_Cooldown_End_part01_Dorian_06	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_End_part01_Dorian_06_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown End Goodbye Dorian - max 30s\Cooldown End part01 - Dorian - max 15s\VO_Cooldown_End_part01_Dorian_06		111675
	584236500	VO_Cooldown_GeneralTip_Dorian_13	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_GeneralTip_Dorian_13_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown General Tip - Dorian - max 26s\VO_Cooldown_GeneralTip_Dorian_13		181774
	584638846	VO_IntroRun_031_Likelike	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_031_Likelike_C5FFC6F2.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ03_TheAvatarIsMoving\VO_IntroRun_031_Likelike		31137
	585152390	VO_Cooldown_End_part01_Dorian_05	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_End_part01_Dorian_05_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown End Goodbye Dorian - max 30s\Cooldown End part01 - Dorian - max 15s\VO_Cooldown_End_part01_Dorian_05		62504
	586649936	Callback_Question_STORY_INTRO_CANYOUHEARUS	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\Callback_Question_STORY_INTRO_CANYOUHEARUS_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\Callback_Question_STORY_INTRO_CANYOUHEARUS		767
	591089226	VO_Warmup_GoodbyeDorian_part02_Dorian_04b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_GoodbyeDorian_part02_Dorian_04b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 07 Goodbye Dorian - max 8s\Goodbye part 02 - Dorian\VO_Warmup_GoodbyeDorian_part02_Dorian_04b		12471
	593640350	VO_IntroRun_035Q_Likelike	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_035Q_Likelike_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_035Q_Likelike		103110
	593931561	VO_Warmup_GoodbyeDorian_part01_Hope_05b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_GoodbyeDorian_part01_Hope_05b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 07 Goodbye Dorian - max 8s\Goodbye part 01 - Hope\VO_Warmup_GoodbyeDorian_part01_Hope_05b		13106
	596786786	VO_Warmup_GeneralTip_Dorian_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_GeneralTip_Dorian_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 04 Warmup General Tips max 35s\Warmup General Tips Short - Hope + Dorian\GeneralTip Dorian\VO_Warmup_GeneralTip_Dorian_01		79658
	600319993	VO_Drew_pace_min_22	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_min_22_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\Minute_VO\VO_Drew_pace_min_22		10973
	601164246	VO_Cooldown_GeneralTip_Dorian_03	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_GeneralTip_Dorian_03_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown General Tip - Dorian - max 26s\VO_Cooldown_GeneralTip_Dorian_03		77108
	601266438	VO_Warmup_LateTip_Dorian_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_LateTip_Dorian_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 05 Warmup Late Tips - max 17s\VO_Warmup_LateTip_Dorian_01		30673
	602531052	VO_TR_WrapperEnd_Goodbye_Hope_05	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_TR_WrapperEnd_Goodbye_Hope_05_3E429B9B.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\TR_WrapperEnd\Run End - Hope - Max 14s\VO_TR_WrapperEnd_Goodbye_Hope_05		103166
	604374354	VO_IntroRun_045N_Drew	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_045N_Drew_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_No\VO_IntroRun_045N_Drew		194791
	604812453	VO_IntroRun_018_Shenn	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_018_Shenn_DCDC3DF4.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ03_TheAvatarIsMoving\VO_IntroRun_018_19_ItsMoving_Shenn_Blip\VO_IntroRun_018_Shenn		24720
	609238908	VO_Warmup_EarlyTip_Followup_part02_Dorian_07b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_EarlyTip_Followup_part02_Dorian_07b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 03 Warmup Early Tips - max 31s\Warmup_EarlyTipShort - Dorian + Hope\EarlyTip Part03 Dorian\VO_Warmup_EarlyTip_Followup_part02_Dorian_07b		49129
	609582815	VO_Cooldown_LateTip_Dorian_18	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_LateTip_Dorian_18_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown Late Tip - Dorian - max 25s\VO_Cooldown_LateTip_Dorian_18		135429
	612935318	VO_Cooldown_GeneralTip_Dorian_17	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_GeneralTip_Dorian_17_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown General Tip - Dorian - max 26s\VO_Cooldown_GeneralTip_Dorian_17		249000
	613072850	VO_Drew_pace_sec_24	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_sec_24_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\SecondsNoSeconds\Second_VO\VO_Drew_pace_sec_24		11214
	614247032	VO_Cooldown_LateTip_Dorian_12	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_LateTip_Dorian_12_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown Late Tip - Dorian - max 25s\VO_Cooldown_LateTip_Dorian_12		158228
	621466007	VO_Warmup_LateTip_Dorian_11	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_LateTip_Dorian_11_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 05 Warmup Late Tips - max 17s\VO_Warmup_LateTip_Dorian_11		93582
	623072320	VO_Warmup_EarlyTip_Dorian_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_EarlyTip_Dorian_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 03 Warmup Early Tips - max 31s\Warmup_EarlyTipShort - Dorian + Hope\EarlyTip Part01\VO_Warmup_EarlyTip_Dorian_01		82652
	623843434	VO_Drew_pace_sec_12	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_sec_12_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\SecondsNoSeconds\Second_VO\VO_Drew_pace_sec_12		10075
	625858823	VO_Warmup_GreetDorian_part02_Hope_08	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_GreetDorian_part02_Hope_08_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 01 Greet Dorian - max 30s\GreetDorian Part02 - Hope\VO_Warmup_GreetDorian_part02_Hope_08		20886
	634384242	VO_Warmup_EarlyTip_Dorian_13	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_EarlyTip_Dorian_13_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 03 Warmup Early Tips - max 31s\VO_Warmup_EarlyTip_Dorian_13		196044
	635594931	VO_Drew_pace_min_21	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_min_21_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\Minute_VO\VO_Drew_pace_min_21		10229
	637930211	VO_Warmup_GeneralTip_Followup_part02_Dorian_02a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_GeneralTip_Followup_part02_Dorian_02a_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 04 Warmup General Tips max 35s\Warmup General Tips Short - Hope + Dorian\GeneralTip Followup pt02 Dorian\VO_Warmup_GeneralTip_Followup_part02_Dorian_02a		40380
	638777542	VO_Drew_pace_min_06	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_min_06_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\Minute_VO\VO_Drew_pace_min_06		7922
	639856002	VO_Warmup_GeneralTip_Followup_part01_Hope_03	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_GeneralTip_Followup_part01_Hope_03_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 04 Warmup General Tips max 35s\Warmup General Tips Short - Hope + Dorian\GeneralTip Followup pt01 Hope\VO_Warmup_GeneralTip_Followup_part01_Hope_03		54303
	642310866	VO_Drew_pace_sec_21	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\Voices\English(US)\VO_Drew_pace_sec_21_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\SecondsNoSeconds\Second_VO\VO_Drew_pace_sec_21		11911
	642818265	VO_Cooldown_LateTip_Dorian_03	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_LateTip_Dorian_03_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown Late Tip - Dorian - max 25s\VO_Cooldown_LateTip_Dorian_03		157687
	643594190	VO_TR_WrapperEnd_Goodbye_Hope_09	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_TR_WrapperEnd_Goodbye_Hope_09_707E983D.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\TR_WrapperEnd\Run End - Hope - Max 14s\VO_TR_WrapperEnd_Goodbye_Hope_09		105256
	644290544	SFX_Sprint_CROWD_2a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\SFX_Sprint_CROWD_2a_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sprint SFX\Crowd_Reaction_OnOff\Crowd_Reaction_Level\Crowd_Level_02\SFX_Sprint_CROWD_2a		98509
	644707619	VO_Warmup_EarlyTip_Followup_part02_Dorian_09b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_EarlyTip_Followup_part02_Dorian_09b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 03 Warmup Early Tips - max 31s\Warmup_EarlyTipShort - Dorian + Hope\EarlyTip Part03 Dorian\VO_Warmup_EarlyTip_Followup_part02_Dorian_09b		64610
	645729358	VO_IntroRun_016_Drew	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_IntroRun_016_Drew_399FF946.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ02_IntroducingTheRunDirector\VO_IntroRun_016_Drew		92495
	646196660	VO_Cooldown_GeneralTip_Dorian_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Cooldown_GeneralTip_Dorian_02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown General Tip - Dorian - max 26s\VO_Cooldown_GeneralTip_Dorian_02		101733
	649687524	VO_FR_Welcome01_Hope_02b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_FR_Welcome01_Hope_02b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\TR_WrapperStart\TR Welcome - Hope - max 10s\TR Welcome\TR Welcome Part02 - Hope\VO_FR_Welcome01_Hope_02b		55019
	650328813	VO_Warmup_EarlyTip_Dorian_09	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_Warmup_EarlyTip_Dorian_09_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Warmup\WU 03 Warmup Early Tips - max 31s\VO_Warmup_EarlyTip_Dorian_09		194498
	651450176	VO_FR_Cooldown_Goodbye01_Hope_01b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Windows\SFX\VO_FR_Cooldown_Goodbye01_Hope_01b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Hope and Dorian Wrappers\Cooldown\Cooldown End Goodbye Dorian - max 30s\Cooldown End part02\VO Cooldown End Part02 Short - Dorian and Hope\Cooldown End Part02 Hope\Cooldown Goodbye01 Hope\Cooldown Goodbye Hope 01\VO_FR_Cooldown_Goodbye01_Hope_01b		13204
